ref,who,common,scientific,genus,lng,lat,date_planted,address,city,state,zip,country,neighborhood,health,dbh,height,owner,url,urlimage,status,notes
,SCTT 2010 2015,Evergreen Pear,,,-122.265999,37.842300,2011-11-12 09:00:00,655 57th St,Oakland,CA,94609-1629,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.265999,37.842300,2011-11-12 09:00:00,655 57th St,Oakland,CA,94609-1629,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.278999,37.844501,2011-11-12 09:00:00,987 61st St,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.278999,37.844501,2011-11-12 09:00:00,987 61st St,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.280998,37.844398,2011-11-12 09:00:00,1032 61st St,Oakland,CA,94608-2355,US,,good,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.282997,37.844101,2011-11-12 09:00:00,1074 61st St,Oakland,CA,94608-2355,US,,good,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.282997,37.844002,2011-11-12 09:00:00,1075 61st St,Oakland,CA,94608-2329,US,,good,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.282997,37.844002,2011-11-12 09:00:00,1075 61st St,Oakland,CA,94608-2329,US,,good,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.282997,37.844002,2011-11-12 09:00:00,1085 61st St,Oakland,CA,94608-2329,US,,good,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.282997,37.844101,2011-11-12 09:00:00,1090 61st St,Oakland,CA,94608-2355,US,,good,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.282997,37.844101,2011-11-12 09:00:00,1090 61st St,Oakland,CA,94608-2355,US,,good,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.267998,37.847599,2011-11-12 09:00:00,681 62nd St,Oakland,CA,94609-1211,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.280998,37.845402,2011-11-12 09:00:00,1037 62nd St,Oakland,CA,94608-2342,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.280998,37.845402,2011-11-12 09:00:00,1037 62nd St,Oakland,CA,94608-2342,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.182999,37.755901,2011-11-12 09:00:00,1351 80th Ave,Oakland,CA,94621-2407,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.273003,37.843800,2011-11-12 09:00:00,5828 Adeline St,Oakland,CA,94608-1414,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.273003,37.843800,2011-11-12 09:00:00,5828 Adeline St,Oakland,CA,94608-1414,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.273003,37.843800,2011-11-12 09:00:00,5828 Adeline St,Oakland,CA,94608-1414,US,,good,,,Public,,,,
,SCTT 2010 2015,Saratoga Laurel,,,-122.278999,37.845299,2011-11-12 09:00:00,6129 Baker St,Oakland,CA,94608-1312,US,,good,,,Public,,,,
,SCTT 2010 2015,Saratoga Laurel,,,-122.278999,37.846298,2011-11-12 09:00:00,6214 Baker St,Oakland,CA,94608-1315,US,,good,,,Public,,,,
,SCTT 2010 2015,Saratoga Laurel,,,-122.278999,37.846298,2011-11-12 09:00:00,6214 Baker St,Oakland,CA,94608-1315,US,,good,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.273003,37.843399,2011-11-12 09:00:00,5817 Genoa St,Oakland,CA,94608-1415,US,,good,,,Public,,,,
,SCTT 2010 2015,African Sumac,,,-122.280998,37.843899,2011-11-12 09:00:00,6009 Idaho St,Oakland,CA,94608-2325,US,,good,,,Public,,,,
,SCTT 2010 2015,Horsechestnut (on Thomas St),,,-122.249001,37.837299,2012-11-10 09:00:00,5250 Broadway Ter,Oakland,CA,94618-1436,US,,good,,,Public,,,,
,SCTT 2010 2015,Horsechestnut (on Thomas St),,,-122.249001,37.837299,2012-11-10 09:00:00,5250 Broadway Ter,Oakland,CA,94618-1436,US,,good,,,Public,,,,
,SCTT 2010 2015,Maple,,,-122.271004,37.841301,2014-10-08 09:00:00,826 Aileen St,Oakland,CA,94608,US,,good,,,Public,,,,
,SCTT 2010 2015,African Sumac,,,-122.271004,37.841301,2014-10-08 09:00:00,826 Aileen St,Oakland,CA,94608,US,,good,,,Public,,,,
,SCTT 2010 2015,Red Oak,,,-122.265999,37.843399,2014-10-06 09:00:00,646 58th St,Oakland,CA,94609,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.206001,37.801300,2011-10-28 09:00:00,3849 Coolidge Ave,Oakland,CA,94602,US,,good,,,Public,,,,
,SCTT 2010 2015,London Plane,,,-122.206001,37.801300,2011-10-28 09:00:00,3849 Coolidge Ave,Oakland,CA,94602,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.288002,37.813900,2011-10-28 09:00:00,1901 Poplar St,Oakland,CA,94607,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.288002,37.813900,2011-10-28 09:00:00,1901 Poplar St,Oakland,CA,94607,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.288002,37.813900,2011-10-28 09:00:00,1901 Poplar St,Oakland,CA,94607,US,,good,,,Public,,,,
,SCTT 2010 2015,Poplar,,,-122.288002,37.813900,2011-10-28 09:00:00,1901 Poplar St,Oakland,CA,94607,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.288002,37.813900,2011-10-28 09:00:00,1901 Poplar St,Oakland,CA,94607,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.268997,37.833801,2012-10-27 09:00:00,721 45th St,Oakland,CA,94609-1802,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.266998,37.839199,2012-10-27 09:00:00,712 54th St,Oakland,CA,94609-1626,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.266998,37.839199,2012-10-27 09:00:00,712 54th St,Oakland,CA,94609-1626,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.287003,37.845200,2012-10-27 09:00:00,1198 63rd St,Oakland,CA,94608-2237,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.287003,37.845200,2012-10-27 09:00:00,1198 63rd St,Oakland,CA,94608-2237,US,,good,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.205002,37.801800,2012-10-27 09:00:00,3875 Coolidge Ave,Oakland,CA,94602-3310,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.266998,37.839100,2012-10-27 09:00:00,5326 Dover St,Oakland,CA,94609-1818,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.266998,37.839100,2012-10-27 09:00:00,5326 Dover St,Oakland,CA,94609-1818,US,,good,,,Public,,,,
,SCTT 2010 2015,Pyrus Calleryana,,,-122.266998,37.839100,2012-10-27 09:00:00,5326 Dover St,Oakland,CA,94609-1818,US,,good,,,Public,,,,
,SCTT 2010 2015,Pyrus Calleryana,,,-122.266998,37.839100,2012-10-27 09:00:00,5326 Dover St,Oakland,CA,94609-1818,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.250000,37.828499,2012-10-27 09:00:00,4270 Piedmont Ave,Oakland,CA,94611-4741,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.278999,37.838902,2013-10-23 09:00:00,1020 55th St,Oakland,CA,94608-3108,US,,good,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.259003,37.832100,2012-10-20 09:00:00,406 43rd St,Oakland,CA,94609-2150,US,,good,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.258003,37.838402,2012-10-20 09:00:00,467 Cavour St,Oakland,CA,94618-1074,US,,good,,,Public,,,,
,SCTT 2010 2015,Chinese Pistache,,,-122.258003,37.838402,2012-10-20 09:00:00,467 Cavour St,Oakland,CA,94618-1074,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.254997,37.836102,2012-10-20 09:00:00,5113 Manila Ave,Oakland,CA,94618-1019,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.264999,37.833900,2012-10-20 09:00:00,548 46th St,Oakland,CA,94609-2028,US,,good,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.264999,37.833900,2012-10-20 09:00:00,548 46th St,Oakland,CA,94609-2028,US,,good,,,Public,,,,
,SCTT 2010 2015,New Zealand Christmas Tree,,,-122.267998,37.840900,2012-10-13 09:00:00,701 56th St,Oakland,CA,94609-1607,US,,good,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.267998,37.849998,2012-10-13 09:00:00,784 65th St,Oakland,CA,94609-1052,US,,good,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.267998,37.849998,2012-10-13 09:00:00,784 65th St,Oakland,CA,94609-1052,US,,good,,,Public,,,,
,SCTT 2010 2015,Cercis canadensis,,,-122.267998,37.849998,2012-10-13 09:00:00,788 65th St,Oakland,CA,94609-1052,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.279999,37.840801,2012-10-10 09:00:00,1037 57th St,Oakland,CA,94608-2705,US,,good,,,Public,,,,
,SCTT 2016 2018,Cercis canadensis 'Forest Pansy',,,-122.272638,37.836723,2016-01-09 09:00:00,886 52nd St,Oakland,CA,,US,Longfellow/North Oakland,good,,,Public,,,,
,SCTT 2016 2018,Podocarpus gracilior,,,-122.281112,37.844279,2016-01-09 09:00:00,1039 61st St,Oakland,CA,,US,Longfellow/North Oakland,good,,,Public,,,,
,SCTT 2016 2018,Magnolia grandiflora 'Little Gem',,,-122.281161,37.844273,2016-01-09 09:00:00,1039 61st St,Oakland,CA,,US,Longfellow/North Oakland,good,,,Public,,,,
,SCTT 2016 2018,Pistacia chinensis 'Keith Davey'/ PLUS Olea europaea 'Wilsoni' and Meyer lemon at cost,,,-122.211284,37.792080,2016-01-09 09:00:00,3038 Curran Ave,Oakland,CA,,US,Upper Fruitvale / Dimond,good,,,Public,,,,
,SCTT 2016 2018,Carpinus betulus 'Fastigiata',,,-122.210903,37.795632,2016-01-09 09:00:00,3023 Suter St,Oakland,CA,,US,Upper Fruitvale / Dimond,good,,,Public,,,,
,SCTT 2016 2018,Carpinus betulus 'Fastigiata',,,-122.210873,37.795617,2016-01-09 09:00:00,3023 Suter St,Oakland,CA,,US,Upper Fruitvale / Dimond,good,,,Public,,,,
,SCTT 2016 2018,Acer rubrum 'October Glory',,,-122.198845,37.794159,2016-01-09 09:00:00,3701 Magee Ave,Oakland,CA,,US,Laurel,good,,,Public,,,,above 580; need stumps removed
,SCTT 2016 2018,Acer rubrum 'October Glory',,,-122.198787,37.794094,2016-01-09 09:00:00,3701 Magee Ave,Oakland,CA,,US,Laurel,good,,,Public,,,,above 580; need stumps removed
,SCTT 2016 2018,Acer rubrum 'October Glory',,,-122.198753,37.794058,2016-01-09 09:00:00,3701 Magee Ave,Oakland,CA,,US,Laurel,good,,,Public,,,,above 580; need stumps removed
,SCTT 2010 2015,Eastern Redbud,,,-122.205002,37.795502,2014-01-05 09:00:00,3057 Dakota St,Oakland,CA,94602-3207,US,,good,,,Public,,,,
,SCTT 2010 2015,Saratoga Laurel,,,-122.264999,37.831699,2013-01-05 09:00:00,539 43rd St,Oakland,CA,94609,US,,good,,,Public,,,,
,SCTT 2010 2015,African Sumac,,,-122.268997,37.832500,2013-01-05 09:00:00,722 43rd St,Oakland,CA,94609-1840,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.269997,37.835499,2013-01-05 09:00:00,821 47th St,Oakland,CA,94608,US,,good,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.287003,37.845699,2013-01-05 09:00:00,1199 64th St,Oakland,CA,94608,US,,good,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.287003,37.845699,2013-01-05 09:00:00,1199 64th St,Oakland,CA,94608,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.185997,37.769199,2015-01-31 09:00:00,2570 64th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.185997,37.769299,2015-01-31 09:00:00,2600 64th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.185997,37.769600,2015-01-31 09:00:00,2617 64th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.185997,37.769699,2015-01-31 09:00:00,2633 64th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.185997,37.769699,2015-01-31 09:00:00,2633 64th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.184998,37.768700,2015-01-31 09:00:00,2600 65th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.184998,37.768700,2015-01-31 09:00:00,2600 65th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.184998,37.768700,2015-01-31 09:00:00,2600 65th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.184998,37.768700,2015-01-31 09:00:00,2600 65th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.184998,37.768700,2015-01-31 09:00:00,2600 65th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.184998,37.768902,2015-01-31 09:00:00,2607 65th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.184998,37.768902,2015-01-31 09:00:00,2607 65th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.183998,37.769699,2015-01-31 09:00:00,2675 65th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.183998,37.769699,2015-01-31 09:00:00,2675 65th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.183998,37.769699,2015-01-31 09:00:00,2675 65th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.183998,37.769699,2015-01-31 09:00:00,2675 65th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.184998,37.768200,2015-01-31 09:00:00,2600 66th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.184998,37.768200,2015-01-31 09:00:00,2600 66th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.184998,37.768200,2015-01-31 09:00:00,2600 66th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.184998,37.768200,2015-01-31 09:00:00,2600 66th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.184998,37.768200,2015-01-31 09:00:00,2600 66th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.184998,37.767799,2015-01-31 09:00:00,2569 Havenscourt Blvd,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.184998,37.767799,2015-01-31 09:00:00,2569 Havenscourt Blvd,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia grandiflora,,,-122.160004,37.742001,2011-01-30 09:00:00,2042 104th Ave,Oakland,CA,94603,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.278000,37.815102,2015-01-03 09:00:00,875 Athens Ave,Oakland,CA,94607,US,,good,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.265999,37.841099,2013-01-26 09:00:00,652 56th St,Oakland,CA,94609,US,,good,,,Public,,,,
,SCTT 2010 2015,African Sumac,,,-122.271004,37.829102,2013-01-26 09:00:00,3877 West St,Oakland,CA,94608,US,,good,,,Public,,,,
,SCTT 2010 2015,Chinese Pistache,,,-122.249001,37.802299,2009-01-26 09:00:00,334 Newton Ave,Oakland,CA,94606-1320,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.272003,37.830399,2015-01-24 09:00:00,836 40th St,Oakland,CA,94608,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.278000,37.838200,2015-01-24 09:00:00,1005 54th St,Oakland,CA,94608,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.278000,37.838200,2015-01-24 09:00:00,1005 54th St,Oakland,CA,94608,US,,good,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.259003,37.848202,2015-01-24 09:00:00,449 62nd St,Oakland,CA,94609,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.186996,37.775398,2015-01-24 09:00:00,3027 Millsbrae Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2016 2018,Ginkgo biloba 'Presidential Gold',,,-122.261078,37.833206,2016-01-23 09:00:00,453 45th St,Oakland,CA,,US,North Oakland/Temescal,good,,,Public,,,,owner reported 1 dead in late 2017
,SCTT 2016 2018,Ginkgo biloba 'Presidential Gold',,,-122.261136,37.833200,2016-01-23 09:00:00,453 45th St,Oakland,CA,,US,North Oakland/Temescal,good,,,Public,,,,
,SCTT 2016 2018,Pistacia chinensis 'Keith Davey',,,-122.259573,37.847107,2016-01-23 09:00:00,6016 Canning St,Oakland,CA,,US,North Oakland/Temescal,good,,,Public,,,,
,SCTT 2016 2018,Acer buergerianum,,,-122.215410,37.794970,2016-01-23 09:00:00,3077 Capp St,Oakland,CA,,US,Upper Fruitvale / Dimond,good,,,Public,,,,
,SCTT 2016 2018,Acer buergerianum,,,-122.215388,37.794998,2016-01-23 09:00:00,3077 Capp St,Oakland,CA,,US,Upper Fruitvale / Dimond,good,,,Public,,,,
,SCTT 2016 2018,Acer rubrum 'October Glory',,,-122.202006,37.796101,2016-01-23 09:00:00,3236 Florida St,Oakland,CA,,US,Upper Fruitvale / Dimond,good,,,Public,,,,above 580
,SCTT 2016 2018,Acer rubrum,,,-122.203902,37.795544,2016-01-23 09:00:00,3522 Laurel Ave,Oakland,CA,,US,Upper Fruitvale / Dimond,good,,,Public,,,,above 580; corner lot: 4 on Laurel/ 2 on Georgia
,SCTT 2016 2018,Acer rubrum,,,-122.203824,37.795481,2016-01-23 09:00:00,3522 Laurel Ave,Oakland,CA,,US,Upper Fruitvale / Dimond,good,,,Public,,,,see #1
,SCTT 2016 2018,Acer buergerianum,,,-122.206745,37.801745,2016-01-23 09:00:00,3844 Rhoda Ave,Oakland,CA,,US,Upper Fruitvale / Dimond,good,,,Public,,,,
,SCTT 2016 2018,Acer rubrum 'October Glory',,,-122.208773,37.793890,2016-01-23 09:00:00,3189 Texas St,Oakland,CA,,US,Upper Fruitvale / Dimond,good,,,Public,,,,
,SCTT 2016 2018,Fraxinus americana 'Autumn Purple',,,-122.211194,37.800015,2016-01-23 09:00:00,3546 Wilson Ave,Oakland,CA,,US,Upper Fruitvale / Dimond,good,,,Public,,,,above 580
,SCTT 2016 2018,Acer rubrum 'October Glory',,,-122.182785,37.774021,2016-01-23 09:00:00,62nd Ave,Oakland,CA,,US,Picardy/Seminary,good,,,Public,,,,replacement
,SCTT 2016 2018,Prunus cerasifera 'Krauter Vesuvius',,,-122.186194,37.761101,2016-01-23 09:00:00,1633 72nd Ave,Oakland,CA,,US,East Oakland (70th - low 80th Aves),good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.161003,37.740398,2011-01-22 09:00:00,1915 106th Ave,Oakland,CA,94603,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.150002,37.744400,2011-01-22 09:00:00,2800 106th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.166000,37.762001,2011-01-22 09:00:00,2474 82nd Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.166000,37.762001,2011-01-22 09:00:00,2474 82nd Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.170998,37.752102,2011-01-22 09:00:00,1719 89th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.170998,37.752102,2011-01-22 09:00:00,1719 89th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.170998,37.752102,2011-01-22 09:00:00,1719 89th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Ginkgo,,,-122.167000,37.752899,2011-01-22 09:00:00,2026 90th Ave,Oakland,CA,94603,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.169998,37.748100,2011-01-22 09:00:00,1604 94th Ave,Oakland,CA,94603,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.169998,37.748100,2011-01-22 09:00:00,1604 94th Ave,Oakland,CA,94603,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.169998,37.748100,2011-01-22 09:00:00,1604 94th Ave,Oakland,CA,94603,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.169998,37.746899,2011-01-22 09:00:00,1541 96th Ave,Oakland,CA,94603,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.169998,37.746899,2011-01-22 09:00:00,1541 96th Ave,Oakland,CA,94603,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia grandiflora,,,-122.157997,37.746799,2011-01-22 09:00:00,2407 99th Ave,Oakland,CA,94603,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia grandiflora,,,-122.157997,37.746799,2011-01-22 09:00:00,2407 99th Ave,Oakland,CA,94603,US,,good,,,Public,,,,
,SCTT 2016 2018,Acer buergerianum,,,-122.226361,37.802480,2017-01-21 09:00:00,1478 Excelsior Ave,Oakland,CA,,US,Highland Park,good,,,Public,,,,ARB says RTP 12/2019/2016; This single family house has a lush planting strip of 31 inches wide and maybe 30 feet long. Then we see a sidewalk of six feet width. Will be unofficial bc close to utilities. Notch to make 3'/ plant now then pistache later when i
,SCTT 2010 2015,Eastern Redbud,,,-122.185997,37.769199,2015-01-21 09:00:00,2579 64th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2016 2018,Tilia tomentosa,,,-122.270667,37.821372,2016-01-02 09:00:00,3195 MLK Jr Way,Oakland,CA,,US,North Oakland/Temescal,good,,,Public,,,,two layers of sidewalk to remove: sawcut upper/ jackhammer lower
,SCTT 2016 2018,Tilia tomentosa,,,-122.270715,37.821175,2016-01-02 09:00:00,3195 MLK Jr Way,Oakland,CA,,US,North Oakland/Temescal,good,,,Public,,,,two layers of sidewalk to remove: sawcut upper/ jackhammer lower
,SCTT 2010 2015,Magnolia,,,-122.275002,37.834702,2013-01-19 09:00:00,963 45th St,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2016 2018,Tristaniopsis laurina,,,-122.261060,37.842917,2016-01-18 09:00:00,5688 Telegraph Ave,Oakland,CA,,US,North Oakland/Temescal,good,,,Public,,,,apartment bldg with absentee owner; 5th space declined
,SCTT 2016 2018,Tristaniopsis laurina,,,-122.261116,37.842925,2016-01-18 09:00:00,5688 Telegraph Ave,Oakland,CA,,US,North Oakland/Temescal,good,,,Public,,,,apartment bldg with absentee owner; 5th space declined
,SCTT 2016 2018,Prunus x blireana,,,-122.266156,37.815066,2016-01-17 09:00:00,401 26th St,Oakland,CA,,US,Central/Uptown/KONO,good,,,Public,,,,
,SCTT 2016 2018,Photinia fraseri,,,-122.266266,37.815086,2016-01-17 09:00:00,401 26th St,Oakland,CA,,US,Central/Uptown/KONO,good,,,Public,,,,
,SCTT 2016 2018,Photinia fraseri,,,-122.266339,37.815098,2016-01-17 09:00:00,401 26th St,Oakland,CA,,US,Central/Uptown/KONO,good,,,Public,,,,
,SCTT 2016 2018,Photinia fraseri,,,-122.266492,37.815123,2016-01-17 09:00:00,411 26th St,Oakland,CA,,US,Central/Uptown/KONO,good,,,Public,,,,
,SCTT 2016 2018,Prunus x blireana,,,-122.266622,37.815144,2016-01-17 09:00:00,411 26th St,Oakland,CA,,US,Central/Uptown/KONO,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle White,,,-122.228996,37.839600,2015-01-17 09:00:00,320 Florence Ave,Oakland,CA,94618,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle White,,,-122.228996,37.839600,2015-01-17 09:00:00,320 Florence Ave,Oakland,CA,94618,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle White,,,-122.226997,37.838600,2015-01-17 09:00:00,408 Florence Ave,Oakland,CA,94618,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle White,,,-122.226997,37.838600,2015-01-17 09:00:00,408 Florence Ave,Oakland,CA,94618,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.279999,37.838699,2014-01-17 09:00:00,1041A 55th St,Oakland,CA,94608-3103,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle Pink,,,-122.190002,37.763401,2015-01-15 09:00:00,1607 67th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle Pink,,,-122.190002,37.763401,2015-01-15 09:00:00,1607 67th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2016 2018,Cercis canadensis - Eastern Redbud,,,-122.247871,37.802086,2017-01-14 09:00:00,341 Athol Ave,Oakland,CA,,US,Cleveland Heights,good,,,Public,,,,Google Earth shows pictures/ Susan advised tree died so no more tree there/ will look for small tree instead because of high-voltage wires; advised will spray USA tomorrow-hhc 11/27/2016; spoke with Arthur - he has sprayed but yet to submit an USA ticket
,SCTT 2016 2018,Lagerstroemia indica 'Natchez',,,-122.201826,37.774998,2017-01-14 09:00:00,5102 Congress Ave,Oakland,CA,,US,Fairfax,good,,,Public,,,,emailed next steps -hhc 11/29/2016; emailed to discuss meeting -hhc 12/6/20/201916; walkway is too narrow - will pay for a small tree/ marked bull's eye where tree will go; marked expansion for concrete -hhc 12/13/2016; gave list of small trees & private prop
,SCTT 2016 2018,Lagerstroemia 'Natchez',,,-122.201435,37.795630,2017-01-14 09:00:00,3268 Florida St,Oakland,CA,,US,Upper Fruitvale / Dimond,good,,,Public,,,,"Arthur says RTP 12/2019/2016; 3268 Florida St:site assessment -hhc 1/5/2017 FFS; existing planting strip is 2' 6"" wide - long strip did not see full USA spray - looks like it was called only for a small section; will resubmit USA. Has old tree wants to r"
