ref,who,common,scientific,genus,lng,lat,planted,address,city,state,zip,country,neighborhood,health,dbh,height,owner,url,urlimage,status,notes
,SCTT 2016 2018,Cercis canadensis,,,-122.21311100000,37.80898100000,2/27/2016,1826 Casterline Rd,Oakland,CA,,,Oakmore/Hills,,,,Public,,,,1 tree replaces existing Sapium sebiferum (removed by owner)
,SCTT 2016 2018,Cercis canadensis,,,-122.21316600000,37.80899200000,2/27/2016,1826 Casterline Rd,Oakland,CA,,,Oakmore/Hills,,,,Public,,,,see #1
,SCTT 2016 2018,Lagerstroemia x 'Muskogee',,,-122.21145900000,37.81061000000,2/27/2016,1815 Clemens Rd,Oakland,CA,,,Oakmore/Hills,,,,Public,,,,
,SCTT 2016 2018,Cercis canadensis,,,-122.21125600000,37.81025000000,2/27/2016,4130 Waterhouse Rd,Oakland,CA,,,Oakmore/Hills,,,,Public,,,,"owner paid $300 directly to Hilary, but removal cost $400 total. SCTT subsidizes $100."
,SCTT 2016 2018,Cercis canadensis,,,-122.21129600000,37.81023000000,2/27/2016,4130 Waterhouse Rd,Oakland,CA,,,Oakmore/Hills,,,,Public,,,,see #1
,SCTT 2016 2018,Cercis canadensis,,,-122.20404000000,37.79955800000,2/27/2016,2947 Madeline St,Oakland,CA,,,Upper Fruitvale / Dimond,,,,Public,,,,watch out for future split/rot at base of trunk
,SCTT 2010 2015,Eastern Redbud,,,-122.26699829100,37.84780120850,2/27/2010,635 62nd St,Oakland,CA,94609,,,,,,Public,,,,
,SCTT 2016 2018,Parrotia persica 'Vanessa',,,-122.24768200000,37.84709100000,2/25/2017,5721 Presley Way,Oakland,CA,,,"Broadway Terrace, Rockridge, & Piedmont Hills",,,,Public,,,,"DKS: emailed 5/25/2016, won't plant in '15-'16 season. She says she'll plant her own 5/31/2016.  Emailed DKS again 1/2017 and now wants trees.  Marked for USA, but location of irrigation pipe in strip might interfere with digging. DKS asks Sarah about irriga"
,SCTT 2016 2018,Parrotia persica 'Vanessa',,,-122.24756100000,37.84710000000,2/25/2017,5730 Presley Way,Oakland,CA,,,"Broadway Terrace, Rockridge, & Piedmont Hills",,,,Public,,,,"TRF arrived via email 11/7/2016 -dks; ARB says RTP 12/2019/2016; hhc 1/5/2017 assessment FFS; existing planting strip is 2'6"" wide - long strip did not see USA; submitted a ticket; see where ARB marked tree to go - eastern redbud matches strip width - will sim"
,SCTT 2016 2018,Parrotia persica 'Vanessa',,,-122.24761600000,37.84715800000,2/25/2017,5730 Presley Way,Oakland,CA,,,"Broadway Terrace, Rockridge, & Piedmont Hills",,,,Public,,,,see #1
,SCTT 2010 2015,Crape Myrtle,,,-122.25299835200,37.82460021970,2/24/2013,83 Monte Vista Ave,Oakland,CA,94611-4975,,,,,,Public,,,,
,SCTT 2016 2018,Ceanothus 'Ray Hartman',,,-122.23023800000,37.77742900000,2/23/2016,1112 29th Ave,Oakland,CA,,,Fruitvale,,,,Public,,,,Ceanothus trees around parking lot are too small to qualify for CalFire
,SCTT 2016 2018,Ceanothus 'Ray Hartman',,,-122.23018800000,37.77740000000,2/23/2016,1112 29th Ave,Oakland,CA,,,Fruitvale,,,,Public,,,,Ceanothus trees around parking lot are too small to qualify for CalFire
,SCTT 2010 2015,Eastern Redbud,,,-122.27899932900,37.84099960330,2/23/2013,1008 57th St,Oakland,CA,94608-2706,,,,,,Public,,,,
,SCTT 2010 2015,Callery Pear,,,-122.28700256300,37.80709838870,2/23/2013,1027 Adeline St,Oakland,CA,94607,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle Red,,,-122.27300262500,37.83489990230,2/23/2013,4511 Market St,Oakland,CA,94608-3425,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.21800231900,37.78950119020,2/23/2013,3228 E 27th St,Oakland,CA,94601-2701,,,,,,Public,,,,
,SCTT 2010 2015,London Plane,,,-122.21700286900,37.79930114750,2/22/2014,3400 Fruitvale Ave,Oakland,CA,94602-2318,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.27700042700,37.82429885860,2/22/2011,952 33rd St,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.27700042700,37.82429885860,2/22/2011,952 33rd St,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.18800354000,37.77650070190,2/21/2015,3033 57th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.18800354000,37.77650070190,2/21/2015,3033 57th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.22699737500,37.83840179440,2/21/2015,424 Florence Ave,Oakland,CA,94618,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.22699737500,37.83840179440,2/21/2015,424 Florence Ave,Oakland,CA,94618,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.22699737500,37.83769989010,2/21/2015,475 Florence Ave,Oakland,CA,94618,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.22699737500,37.83769989010,2/21/2015,475 Florence Ave,Oakland,CA,94618,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.22699737500,37.83769989010,2/21/2015,475 Florence Ave,Oakland,CA,94618,,,,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.20300293000,37.77510070800,2/21/2015,2121 Vicksburg,Oakland,CA,94601,,,,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.20300293000,37.77510070800,2/21/2015,2121 Vicksburg,Oakland,CA,94601,,,,,,Public,,,,
,SCTT 2016 2018,Ceanothus 'Ray Hartman',,,-122.23058400000,37.77757000000,2/20/2016,1112 29th Ave,Oakland,CA,,,Fruitvale,,,,Public,,,,Ceanothus trees around parking lot are too small to qualify for CalFire
,SCTT 2016 2018,Ceanothus 'Ray Hartman',,,-122.23054500000,37.77761100000,2/20/2016,1112 29th Ave,Oakland,CA,,,Fruitvale,,,,Public,,,,Ceanothus trees around parking lot are too small to qualify for CalFire
,SCTT 2016 2018,Ceanothus 'Ray Hartman',,,-122.23049200000,37.77758100000,2/20/2016,1112 29th Ave,Oakland,CA,,,Fruitvale,,,,Public,,,,Ceanothus trees around parking lot are too small to qualify for CalFire
,SCTT 2016 2018,Ceanothus 'Ray Hartman',,,-122.23037300000,37.77751100000,2/20/2016,1112 29th Ave,Oakland,CA,,,Fruitvale,,,,Public,,,,Ceanothus trees around parking lot are too small to qualify for CalFire
,SCTT 2016 2018,Ceanothus 'Ray Hartman',,,-122.23032700000,37.77748300000,2/20/2016,1112 29th Ave,Oakland,CA,,,Fruitvale,,,,Public,,,,Ceanothus trees around parking lot are too small to qualify for CalFire
,SCTT 2016 2018,Ceanothus 'Ray Hartman',,,-122.23028600000,37.77745700000,2/20/2016,1112 29th Ave,Oakland,CA,,,Fruitvale,,,,Public,,,,Ceanothus trees around parking lot are too small to qualify for CalFire
,SCTT 2010 2015,Eastern Redbud,,,-122.27300262500,37.83219909670,2/2/2013,869 42nd St,Oakland,CA,94608-3761,,,,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.27200317400,37.83430099490,2/2/2013,875 45th St,Oakland,CA,94608-3411,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.25900268600,37.83240127560,2/2/2013,4334 Shafter Ave,Oakland,CA,94609,,,,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.20700073200,37.79619979860,2/18/2012,2954 Delaware St,Oakland,CA,94602,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.20700073200,37.79610061650,2/18/2012,2960 Delaware St,Oakland,CA,94602,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.20500183100,37.79669952390,2/18/2012,3010 Georgia St,Oakland,CA,94602,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.20500183100,37.79660034180,2/18/2012,3015 Georgia St,Oakland,CA,94602,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.20500183100,37.79650115970,2/18/2012,3020 Georgia St,Oakland,CA,94602,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.20500183100,37.79639816280,2/18/2012,3034 Georgia St,Oakland,CA,94602,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.20500183100,37.79660034180,2/18/2012,3545 Georgia St,Oakland,CA,94602,,,,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.20500183100,37.79660034180,2/18/2012,5928 Georgia St,Oakland,CA,94602,,,,,,Public,,,,
,SCTT 2010 2015,Ginkgo,,,-122.25900268600,37.84560012820,2/18/2011,5920 Canning St,Oakland,CA,94609,,,,,,Public,,,,
,SCTT 2010 2015,Ginkgo,,,-122.25900268600,37.84560012820,2/18/2011,5920 Canning St,Oakland,CA,94609,,,,,,Public,,,,
,SCTT 2010 2015,Chinese Pistache,,,-122.20899963400,37.79779815670,2/17/2012,3451 Coolidge Ave,Oakland,CA,94602-3201,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.16500091600,37.74480056760,2/15/2011,9900 Cherry St,Oakland,CA,94603-2722,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.16500091600,37.74480056760,2/15/2011,9900 Cherry St,Oakland,CA,94603-2722,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.16500091600,37.74480056760,2/15/2011,9900 Cherry St,Oakland,CA,94603-2722,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia Grandiflora,,,-122.18800354000,37.76819992070,2/14/2015,2458 64th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia Grandiflora,,,-122.18800354000,37.76819992070,2/14/2015,2458 64th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.18599700900,37.76900100710,2/14/2015,2601 65th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.18599700900,37.76900100710,2/14/2015,2601 65th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.18599700900,37.76900100710,2/14/2015,2601 65th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.18499755900,37.76910018920,2/14/2015,2626 65th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Ginkgo,,,-122.27999877900,37.84159851070,2/14/2015,1028 Arlington Ave,Oakland,CA,94608,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.18599700900,37.76890182500,2/14/2015,6425 Arthur St,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.18599700900,37.76890182500,2/14/2015,6425 Arthur St,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.18599700900,37.76890182500,2/14/2015,6425 Arthur St,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.19000244100,37.76819992070,2/14/2015,6237 Avenal Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.21800231900,37.80419921880,2/14/2015,4029 Everett Ave,Oakland,CA,94602,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.21800231900,37.80419921880,2/14/2015,4029 Everett Ave,Oakland,CA,94602,,,,,,Public,,,,
,SCTT 2010 2015,Princeton Elm,,,-122.26799774200,37.76959991460,2/14/2014,1017 San Antonio Ave,Alameda,CA,94501-3963,,,,,,Public,,,,
,SCTT 2016 2018,Ginkgo biloba 'Fairmont',,,-122.28686200000,37.81106300000,2/13/2016,1533 Magnolia St,Oakland,CA,,,West Oakland,,,,Public,,,,
,SCTT 2016 2018,Ceanothus 'Ray Hartman',,,-122.27826400000,37.80982400000,2/13/2016,1750 West St,Oakland,CA,,,West Oakland,,,,Public,,,,replacement
,SCTT 2016 2018,Ginkgo biloba 'Fairmont',,,-122.18276600000,37.77572000000,2/13/2016,6015 MacArthur Blvd,Oakland,CA,,,Picardy/Seminary,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.16799926800,37.74169921880,2/13/2011,1417 102nd Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.16600036600,37.74219894410,2/13/2011,1634 102nd Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.15899658200,37.74029922490,2/13/2011,2036 107th Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.15899658200,37.73929977420,2/13/2011,1944 108th Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.15899658200,37.73929977420,2/13/2011,1944 108th Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.15399932900,37.74110031130,2/13/2011,2351 108th Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.15399932900,37.74110031130,2/13/2011,2351 108th Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.14800262500,37.74190139770,2/13/2011,2667 109th Ave,Oakland,CA,94605-5219,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.15899658200,37.74570083620,2/13/2011,9934 Dante Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia grandiflora,,,-122.16300201400,37.75120162960,2/13/2011,9426 Peach St,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia grandiflora,,,-122.16300201400,37.75120162960,2/13/2011,9426 Peach St,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia grandiflora,,,-122.15799713100,37.73920059200,2/13/2011,10826 Sunnyside Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia grandiflora,,,-122.15799713100,37.73920059200,2/13/2011,10826 Sunnyside Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia grandiflora,,,-122.15799713100,37.73920059200,2/13/2011,10826 Sunnyside Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2016 2018,Acer nigrum,,,-122.26096900000,37.83636600000,2/11/2017,449 50th St,Oakland,CA,,,North Oakland/Temescal,,,,Public,,,,"per ARB she wants Prunus cerasifera (1), Magnolia 'St. Mary' (1), Acer rubrum 'Brandywine' (1) advised her wells cut only allow for ""small"" trees; asked her to choose small or consider expanding more; she chose 4 smalls trees, but said was open to expand"
,SCTT 2016 2018,Lagerstroemia 'Muskogee' Hybrid Crape Myrtle,,,-122.26101700000,37.83634400000,2/11/2017,449 50th St,Oakland,CA,,,North Oakland/Temescal,,,,Public,,,,"per ARB she wants Prunus cerasifera (1), Magnolia 'St. Mary' (1), Acer rubrum 'Brandywine' (1) advised her wells cut only allow for ""small"" trees; asked her to choose small or consider expanding more; she chose 4 smalls trees, but said was open to expand"
,SCTT 2016 2018,Cercis canadensis Eastern Redbud,,,-122.26106600000,37.83615900000,2/11/2017,449 50th St,Oakland,CA,,,North Oakland/Temescal,,,,Public,,,,"per ARB she wants Prunus cerasifera (1), Magnolia 'St. Mary' (1), Acer rubrum 'Brandywine' (1) advised her wells cut only allow for ""small"" trees; asked her to choose small or consider expanding more; she chose 4 smalls trees, but said was open to expand"
,SCTT 2016 2018,Prunus cerasifera 'Krauter Vesuvius' Purple Leaf Plum,,,-122.26107700000,37.83611200000,2/11/2017,449 50th St,Oakland,CA,,,North Oakland/Temescal,,,,Public,,,,"per ARB she wants Prunus cerasifera (1), Magnolia 'St. Mary' (1), Acer rubrum 'Brandywine' (1) advised her wells cut only allow for ""small"" trees; asked her to choose small or consider expanding more; she chose 4 smalls trees, but said was open to expand"
,SCTT 2010 2015,Crape Myrtle,,,-122.25199890100,37.82410049440,2/11/2014,136-138 Monte Vista Ave,Oakland,CA,94611-4920,,,,,,Public,,,,
,SCTT 2010 2015,Red Oak,,,-122.23600006100,37.80049896240,2/11/2011,2840 11th Ave,Oakland,CA,94610,,,,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.25299835200,37.83700180050,2/11/2011,327 Glendale Ave,Oakland,CA,94618,,,,,,Public,,,,
,SCTT 2010 2015,,,,-122.17099762000,37.75960159300,2/1/2011,2039 82nd Ave,Oakland,CA,94621,,,,,,Public,,,,
,SCTT 2010 2015,Chinese Pistache,,,-122.20200347900,37.77510070800,2/1/2011,5082 Congress,Oakland,CA,94601,,,,,,Public,,,,
,SCTT 2010 2015,Chinese Pistache,,,-122.20200347900,37.77510070800,2/1/2011,5082 Congress,Oakland,CA,94601,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.20200347900,37.78590011600,2/1/2011,3024 Eastman St,Oakland,CA,94619,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.19899749800,37.77809906010,12/8/2012,2601 Best Ave,Oakland,CA,94619-3201,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.19899749800,37.77809906010,12/8/2012,2601 Best Ave,Oakland,CA,94619-3201,,,,,,Public,,,,
,SCTT 2010 2015,Aristocrat Pear,,,-122.26799774200,37.84989929200,12/7/2011,793 65th St,Oakland,CA,94609,,,,,,Public,,,,
,SCTT 2016 2018,Acer buergerianum,,,-122.20023000000,37.78580000000,12/5/2015,4139 Culver St,Oakland,CA,,,Allendale,,,,Public,,,,see #1
,SCTT 2016 2018,Lagerstroemia x 'Tuscarora',,,-122.20685300000,37.79302700000,12/5/2015,3238 Laurel Ave,Oakland,CA,,,Upper Fruitvale / Dimond,,,,Public,,,,"corner lot; 1 on Laurel, 5 on Suter"
,SCTT 2016 2018,Lagerstroemia x 'Muskogee',,,-122.21272200000,37.79190100000,12/5/2015,3202 Nicol Ave,Oakland,CA,,,Upper Fruitvale / Dimond,,,,Public,,,,"corner lot; 1 S on Nicol, 2 L in open side yard (Pleitner Ave)"
,SCTT 2016 2018,Quercus shumardii,,,-122.21279500000,37.79196500000,12/5/2015,3202 Nicol Ave,Oakland,CA,,,Upper Fruitvale / Dimond,,,,Public,,,,see #1
,SCTT 2016 2018,Quercus agrifolia,,,-122.21274600000,37.79203700000,12/5/2015,3202 Nicol Ave,Oakland,CA,,,Upper Fruitvale / Dimond,,,,Public,,,,see #1
,SCTT 2016 2018,Lagerstroemia x 'Muskogee',,,-122.18202800000,37.77703400000,12/5/2015,5929 Mauritania Ave,Oakland,CA,,,Picardy/Seminary,,,,Public,,,,"one official tree, one unofficial tree"
,SCTT 2016 2018,Lagerstroemia x 'Muskogee',,,-122.18207500000,37.77706000000,12/5/2015,5929 Mauritania Ave,Oakland,CA,,,Picardy/Seminary,,,,Public,,,,see #1
,SCTT 2016 2018,Tilia tomentosa 'Green Mountain',,,-122.19076900000,37.77451700000,12/5/2015,5618 Morse Dr,Oakland,CA,,,Picardy/Seminary,,,,Public,,,,Nyssa sylvatica as front lawn tree: discussed but declined
,SCTT 2016 2018,Prunus x blireana,,,-122.17782200000,37.76053600000,12/5/2015,7826 Plymouth St,Oakland,CA,,,East Oakland (70th - low 80th Aves),,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.20600128200,37.79690170290,12/5/2011,2976 Georgia St,Oakland,CA,94602-3224,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.20600128200,37.79690170290,12/5/2011,2976 Georgia St,Oakland,CA,94602-3224,,,,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.20600128200,37.79690170290,12/5/2011,2976 Georgia St,Oakland,CA,94602-3224,,,,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.27100372300,37.83869934080,12/5/2010,840 54th St,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.27100372300,37.83869934080,12/5/2010,840 54th St,Oakland,CA,,,,,,,Public,,,,
,SCTT 2016 2018,Ginkgo biloba 'Fairmont',,,-122.25414700000,37.84048100000,12/31/2016,5364 Boyd Ave,Oakland,CA,,,"Broadway Terrace, Rockridge, & Piedmont Hills",,,,Public,,,,"ARB says RTP 12/2019/2016; verified 36""x72"" well -dks 12/27/2016; planted 12/31/2016; verified/QC -dks 1/06/17; needs instruction sheet?.  DKS 5/10/17: Called and left voicemail, asked for email address and offered to send instruction sheet.  DKS 5/15/17: Jeff c"
,SCTT 2016 2018,Lagerstroemia 'Muskogee' (purple crape myrtle),,,-122.25274300000,37.82749800000,12/3/2016,4125 Howe St,Oakland,CA,,,Piedmont Avenue,,,,Public,,,,HHC forwarded to DKS & ARB-hhc 10/9/2016; centered in planting strip north of driveway per ARB notes 11/29/2016; emailed care sheet -hhc 12/5/2016
,SCTT 2016 2018,Ginkgo biloba 'Fairmont',,,-122.24203500000,37.80191700000,12/3/2016,2525 7th Ave,Oakland,CA,,,Clinton Park / San Antonio,,,,Public,,,,"unofficial tree: planting strip is less than 36"" wide (verified by DKS on 2/7/2018)"
,SCTT 2016 2018,Ginkgo biloba 'Fairmont',,,-122.24199900000,37.80194100000,12/3/2016,2525 7th Ave,Oakland,CA,,,Clinton Park / San Antonio,,,,Public,,,,"unofficial tree: planting strip is less than 36"" wide (verified by DKS on 2/7/2018)"
,SCTT 2016 2018,Ginkgo biloba 'Fairmont',,,-122.24195800000,37.80196700000,12/3/2016,2525 7th Ave,Oakland,CA,,,Clinton Park / San Antonio,,,,Public,,,,"unofficial tree: planting strip is less than 36"" wide (verified by DKS on 2/7/2018)"
,SCTT 2016 2018,Ginkgo biloba 'Fairmont',,,-122.24185800000,37.80202700000,12/3/2016,2525 7th Ave,Oakland,CA,,,Clinton Park / San Antonio,,,,Public,,,,"unofficial tree: planting strip is less than 36"" wide (verified by DKS on 2/7/2018)"
,SCTT 2016 2018,Ginkgo biloba 'Fairmont',,,-122.24181900000,37.80205300000,12/3/2016,2525 7th Ave,Oakland,CA,,,Clinton Park / San Antonio,,,,Public,,,,"unofficial tree: planting strip is less than 36"" wide (verified by DKS on 2/7/2018)"
,SCTT 2016 2018,Ginkgo biloba 'Fairmont',,,-122.24178400000,37.80208200000,12/3/2016,2525 7th Ave,Oakland,CA,,,Clinton Park / San Antonio,,,,Public,,,,"unofficial tree: planting strip is less than 36"" wide (verified by DKS on 2/7/2018)"
,SCTT 2016 2018,Ginkgo biloba 'Fairmont',,,-122.24183200000,37.80191900000,12/3/2016,2530 7th Ave,Oakland,CA,,,Clinton Park / San Antonio,,,,Public,,,,"unofficial tree: planting strip is less than 36"" wide (verified by DKS on 2/7/2018).  2530 7th Ave does not exist; this is technically the back side of 2515 Ivy Drive."
,SCTT 2016 2018,Ginkgo biloba 'Fairmont',,,-122.24173600000,37.80197400000,12/3/2016,2530 7th Ave,Oakland,CA,,,Clinton Park / San Antonio,,,,Public,,,,"unofficial tree: planting strip is less than 36"" wide (verified by DKS on 2/7/2018).  2530 7th Ave does not exist; this is technically the back side of 2515 Ivy Drive."
,SCTT 2016 2018,Acer rubrum 'October Glory',,,-122.20324000000,37.78391300000,12/3/2016,4117 Allendale Ave,Oakland,CA,,,Allendale,,,,Public,,,,emailed care instructions and link to donation page - TRF specifically says only want tree if free so did not ask for specific amount -hhc 12/5/2016
,SCTT 2016 2018,Albizia julibrissin,,,-122.20237600000,37.78658600000,12/3/2016,3015 Minna Ave,Oakland,CA,,,Allendale,,,,Public,,,,emailed care instructions and link to donation page - TRF specifically says only want tree if free so did not ask for specific amount -hhc 12/5/2016
,SCTT 2016 2018,Lagerstroemia x 'Tuscarora',,,-122.14785200000,37.74561300000,12/3/2016,2972 106th Ave,Oakland,CA,,,Far East Oakland (86th Ave and beyond),,,,Public,,,,Spanish first language. 9/07: DKS asks Jose to call; Isabel called - tree to the right is too close to the driveway; will have construction soon and will need to move tree further left - she'd like to be there to tell us where the tree should go -hhc 12/
,SCTT 2010 2015,Crape Myrtle,,,-122.18599700900,37.76950073240,12/26/2014,2608 64th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2016 2018,Platanus x acerifolia 'Columbia',,,-122.24688500000,37.81350400000,12/24/2016,3351 Grand Ave,Oakland,CA,,,Grand Lake,,,,Public,,,,
